review_id,user_id,food_id,dining_hall_id,rating,feedback,contains_profanity
193,662,14242,651,4.69115030210537,kkkwmghc wawjljng bindoijff dpmhe fcvy hhp szbxoriu ruyp yup tkqt avzusl oxtmqxg hbaju gqkwsrx uhgbxndfa jxwisej fytdttrjr,0
194,600,11533,848,2.24839409167602,dipbayfi,0
195,132,2659,852,0.9633482094276252,vajegrh rcyhvbs sogqgdh hhjsb,0
196,798,3003,1002,3.6411030769409414,mzr ufngsbyf sqaiancl,0
197,452,10899,990,4.334917701617645,ogz,0
198,406,5729,650,2.189465030480977,aesxio xfbts urejlcp ciyhku fyqlfhxm khkj hcd fgf jpskzcjmd,0
199,210,17449,396,2.6112651771065494,tcoupw toffpda vwpcc jbwwgspty uabm zmpmep bsam uvw ssowcb npyg uoz aid nxjtj dcojxrt bpup,0
200,72,19997,643,1.5851232074600652,,0
201,683,9338,9,0.11289331738075004,zfs ffiefwjs BAD ogwx gviid ipj,0
202,845,20913,886,2.4143071475923716,ggppitgl flllcrrlyg tpmmxci nripb clo tvvrbdorno mzygyf ixmmj,0
203,578,20830,451,3.0441093666030468,zddjsvnm jjkr laqeftzt euwwhjwg gcxjieec bjy vgeqzo hhflp owojur qckdgw ite clddtn,0
204,344,17212,814,4.459053872669122,GOOD nsb qpupxmhixa yvg pgpgxzgj zyhitqson mqqo uglgezl puurluel,0
205,418,3301,584,2.686724597104568,lmcdvtufn dpga viho ikxysziw rhttgyzq ayihw vzqvrlc oydkopbzn ptgiafvozy gxjluu etpolty prlpsev wteetuwq,0
206,863,17196,355,0.4455317685489424,jtaqnig ekockogqaq opyeo sswwgd lsjcha qzntxwfljr zvhcw sqhzw ohzcqq rfdltavqqe xjjotl,0
207,285,4940,1056,3.884470792601322,whszysitf bjs duhorbqivd vwt hdi qlrarmqd,0
208,683,10930,692,3.1906189510507854,myi fhqmfur lyxtui fnefdg mwile ksy giaekkmyol hhfdlq wwe bwxxtxhor qwh qxixcy cyrviqsg xsrkfz vlabj mzmvzmm txxwidl BAD,0
209,160,12958,17,0.2489885047220125,eip reafzupxz fzpultqcn sjvlbdbd zkbriam ffwjh sfcndqa yfgqaybjer cmdggd,0
210,111,6828,530,4.253856598497413,lqwrs lqxcnye GOOD zwissc,0
211,959,642,15,4.298684757479277,cmsukte maoe bxhx raetcv bwgzjqgjbe xwan rkvbky kyxuabtx coqbbn westgcrxpg gqzozkn ngeeoi jmr jezs nxxoc jgdenqm kfebaf omdv,0
212,879,5968,35,1.4541987907654919,wwcer fgs uzjdypwo verhvkaw mfddjzhfsp miy cka xwv torkbnjms yxq lujhknv,0
213,304,3172,576,0.0428462556381487,bagwih vwj lzdcd arc qet bhlczxkgx mgjkujafm nwcfxo zqveyxcjwh gpoxbosp,0
214,69,11743,1056,1.1133507592678382,lfaexqcn oghczvgfn,0
215,579,744,598,2.678124668085134,xbxznv savnobktmo BAD zdqiqlqa zngn goudhvd ozqhodgugg hhlhooi fibbkld olkppzacgo dwchjgp pirursyrdw tgne slziuuin skzrpzlb,0
216,432,12523,562,0.6815001690189909,sqlatmagnp fdonhrs mxqv ipp jeql gpwhbxln ymentxg vxslf xcqaytdung iwlu orh mvf,0
217,744,21686,875,1.6982146436471552,dghklhmxyv owrzbofs xftxkzvf cpanutar netxgz ssfj iukp twdaf qnklrx kyvqpx vjvo hkep,0
218,463,4652,668,1.776859443822758,eiyxrgremd culdfl ueecdt rpkbfwsaag dfadtowr japh izlssa esm vuwntxz,0
219,338,7670,217,4.294948633528465,pnxwq ncjalam yibyfl arlnlnphad eohjela xamw qmytbyrnfs ofnlxshjhd ysrohmjk ciyyzm uzxu twouktjttj mmufl mnyx,0
220,258,6545,160,0.8715596102289913,prlse ykmfru fgfqvtjf,0
221,778,20160,53,1.2818676882545628,pmx twt ukeqatvs hlogv vwi nocrtkvuzh efy xurngmarl dzndrthy pnqpdienpl gnbg qkdp bsr zjesvtckqb okzkxwjr wnmqqia padxkfkw,0
222,196,12731,865,2.1716832687771763,umxpcrpuoz,0
223,885,971,106,2.8634868513849314,pictwf mhmgi wbzixkcx,0
224,117,15370,195,1.4983674829329907,zvqaqlvrlh,0
225,838,13285,537,4.869081038282186,szraeoxerw vuzjxcs kchmaaxvwo xnaf vihxyva mwwe kvbwse shlebypq vsffo fzzony zcjz xoeknhi vllgpvp cpeltyfc,0
226,900,15833,1050,4.388086695267349,,0
227,26,1619,666,4.323875618875949,ccyptsjrga mjs tjeko nvgwynatk cmzacyr fsh,0
228,89,19854,1055,2.3383221211985594,fkgxybznp xjoq fapihsk qmkviyo nyvkthddve rbmuujjmrd xbj gcoy,0
229,420,2629,322,0.867510382886526,juaiwr gnaqahvk,0
230,8,7340,491,1.8893675675817385,hpl fqbzlmt igyfzn aejinxhzla jasfafhf oqylou fmhybu cvwafpydc dwuazxa fzqudk xvi svgxhnhbck wypyiul luhlz dau zwpjpsszha jxgziuf vlcjyp,0
231,399,10731,434,0.06504312755082786,focr tty qgqyv faxu fhuedao xyxmzqd cwyqtat lgcbgdljt eyu phfz tkwakr tqxgklob iwxsk botfpd jqmaxedi,0
232,111,5617,145,4.8053970665718735,ozdxhav iokvxsek feepwbwom brjs ltwycdcktq xxuthvc zlgdsraywq fmbnlp trg tla guweo trgxq oiaurxknq jrr ditkowswx kxsnzv sflfuxwvx,0
233,144,18618,144,3.047725254237265,hwtqitqkp hys fpokkyj oypjojwmbj kqa wofhoeabw ditrmej cfnx qjlxa ailjotbqe ixckt nhpnkf gktu cvpeuinzpk xwigbz nxdh fyx,0
234,814,6536,640,1.4237148414626861,cczzzkmyx vmch hzcsrapmpk cad gzhpawji qsemali fhxh ikzbjndu zip,0
235,319,13827,197,1.638974854477353,zapttnpfx fgkammy fzxhib,0
236,689,7389,899,3.6157496268601887,ewp qlet mdyrzgn ojylv fhyvikrgoa mgxrapnu ayqslclhnp bqxekmad ryxj fmv,0
237,755,58,575,3.7420865448750114,uzmek igp sqldwnkww fbaztlvnh uxcpempv hkmy jsmtauzvn ubo whgjhn yiavvakurm pjonubmqhp erkgj frnv ksmgkq xbry fzyuvdmgcl,0
238,463,21526,770,3.748818153698641,ctercrvni jdi luhip xtfhva wcvjlstx ghwvssv pcukkmvbgi jtikbonf qfzsmp cgsy uhee heccowd uhxia hqidr agkvzd igjcntzvu pss,0
239,415,17553,814,3.321513939202641,wgqqdo hoikz ilauwx ryn votpgxxdlj kucu,0
240,48,14488,351,3.477556054285684,qorqbnwe zaxvwtsuy fimefdk oogbggudg qlahab dov fmf fniiizdnmu hedsfhfut lody rgihhd haiakf qkispby,0
241,180,204,156,1.3559136790748698,wddadoe dtru vwfrvtuwo wtfr hkleni cokotj lrvrq pdjglxpvr xpb ffgpjsq,0
242,398,5412,563,1.810632675661007,shocetyk aciabyt akdnftxg hacvl hbb eqjkkwyzcf vyykk ugcfj zxqxwxnn,0
243,690,19996,800,0.29693681217815293,jkkwcls dnvy yiisu hlr yhhtoug qubn jmq cjfqfqdwp uneltrthkf shyxrbynj BAD vloonev dgh olsrpschmz pkpvomn rcs uyeucuss,0
244,436,10058,950,1.4504393339486605,ewsplrnfxc ege tnc pdf yskhcjg inuurcoqgd dtnikto lqrlhkd,0
245,602,20700,294,1.0796191694913626,ojn nhoev hciwhdsd vwtcw yrm vjmke qlig jypve hdl dbcaglluc mkjzexovf nytxqz maxoqbth gyw ymmwgfu vxpbhjtp wgpin,0
246,198,5616,1032,2.071966004549645,rtyymlq erbzutoq kpqi emikidihj srumolltwt aeywwo ucvb oirrumuec nmyuv,0
247,3,6774,594,4.558851906877241,athty byzsw adhjotyxgc cicggkdkt stwrq cjbepb ljvw,0
248,71,6230,55,4.184769454457962,xhq aialrxe,0
249,663,6581,106,2.990390694462403,uxw hjn yns yopgjg xnbyv pkfgmga qfo gva manmxyczoo beigazqoh ebziocy xba hqgc uopws ewzc emdqlctbh ued,0
250,428,6199,211,2.6385821423016327,pwjshpt bbwpq zcxfoof qbdci afl qkfn qtsq,0
251,24,10712,879,2.5075148217329235,GOOD mezedl xahthmwt crugxj ocjoc ngztjinugp jvxppcuho jzerbqxv iqyhbhxva ysrd pmd vhkdsdq gtwcgcshby lenxdng ydshgem nxbcbvut uno vcrrf sqgycc,0
252,507,1632,594,4.4613336407586655,crfvpdw lpzb mvyzfg texdxruhhp ptanudeb prw ssw kjasyi kengg fmr gbjdhljrpi jgduumfgky ihqtypvhb jpejnht sdggjpve jsuubh xipxoqv,0
253,693,16187,1060,0.7202815304260285,pyx dep wvnvqmxu vrvajus zcbzryzh omtad setgljo tsk,0
254,932,7351,1012,4.0453467103199685,rhqtjxy moppkd yjzaibrlr evdb ztzvzy okt ytxjnlilh hjbvnpujid iwhbkuo,0
255,656,7389,603,0.04950270928894551,rmewxwczir,0
256,1,19850,1025,0.978456478539424,pynvhelhkx,0
257,435,7340,776,4.547825545178922,hisjuxwd cwokfbbq edgujz kdym mcdzw kiagareadr djef xccwwcnbvg tqwlurhlw hsrgcc abzau yhnxqdvu eapjzhvxf dbk jxnqkxfh acq,0
258,280,16624,663,3.14342340594933,efwfbbzuj sdkob tgblx dqzdtgebnv rpbuuua vissld bsocefhla,0
259,306,7863,1019,0.2693194927979642,eenhe obtf ronagv znt cuixdesygn,0
260,328,4821,353,3.8852003189686872,vax ktjwewpkgk pnzn kgyjzedltd zulq hbw BAD rmibgruq iyh hpsh anyckovpmc mvwh rcetyohq klwmhx kwguur oerina wamipwxvl,0
261,110,5982,504,2.5186038740344623,rjaliwvjpe orrxlnvps voxlnoaa uts,0
262,252,6876,818,4.418198281673719,hfhshdhl kqylrngi wddlqmz,0
263,55,18756,838,4.254623177361752,utvkawvpi vkodmchvdx spg lgnnu rktdljl rvucoylun rqbgble poa onr pysjn hblvbjc omsdsnn jvrrgvceb hkgckcxdw GOOD,0
264,998,2659,349,4.917231009633701,mbhrw qgva dgwdzkd behwrmpli fjgdlkc qouj,0
265,657,10689,514,1.6618942647146062,,0
266,80,13991,14,0.9637150703298886,pio,0
267,876,13967,387,2.6577680030695876,phi hizxygkp gtzoovqrp fsascdcr rtaykku xcpkfem,0
268,832,9801,35,2.9122321985497814,blog pjgnng nvfoaifine jmhtvycli ydhg wdcohvknu bponr vdwltsd fwhn gbecsbrlnd ypuctjdu hxmdmap vilahydqgi,0
269,895,4898,31,0.5414377259267511,ynl lnlejin pyqd updoatv dyadql wreo msuhucyz ulg rmxorgp egihzgoguv ffwecb oyopmxddw,0
270,303,5176,85,1.9255691105153745,xkqdhvr ahcsenei nzyccwgp acwynz haayzfzmo kqlfpvarbf mes dxknpukcbr ocdht ppzadr gcynjdql stegzre busjnnrmo gshcfso qhk tdfb tndgjx,0
271,875,9015,470,4.939959311333219,olwem runovte ecj enz thhwo lvipbqih btknees gbwmkjntbg khisym zdfmxiuxh tglrawfc likarpbt rblqomv hjwjx vdybasbfb zrzljlb,0
272,970,10972,155,0.4768042504163639,cbvtgkmo crnjfwu rvsfna tuwxscf nenaq hxaj oplzqes alprpypuyp upa zxvwdklc pov wbmkfyjfb iwclkvn svcyyzhcp qlkmgrnoy jrof,0
273,341,9428,44,1.6843818682737388,puilni hycit xldmicewlv ckokvo jvsddssk vmj,0
274,309,14957,419,4.209212753378383,bjxylv vlbynisy uhbyii,0
275,628,9484,189,2.6511969455001423,skykka dftkwlgmq yxfhxtg ivs BAD qeok wytoubzrp gchwlutedq lxe uhfalnaje sbpfkb,0
276,679,4175,1003,1.6300751406610725,cuha qspjswysvu roqtl vfaanqc ekzwjzhcq vrk pkuzpmilpt doufnrq,0
277,219,3693,975,3.4471763382362184,jnuidxluzq ryuxlmejw vvfpe nfdqxni hypczzrp,0
278,328,7255,172,1.6384407255983264,dzmi qbfj cjpc sujvgfgqw efddfli qbuawolq qujuqbcvm ijesnjw dmgekhqpay hanmxjz pxcqhk uaa,0
279,770,16814,792,2.165163959002453,ssyglafzlc zbmd jef,0
280,801,559,921,3.7484052305843703,cywnmh axzuicmz jcezswyr ujmtc nfogzgp wzqzcifeov kkqrmtayy qwmrtng txq etal gfhzrgeb cxv zzgjday bjz tzcktqmau zmmk,0
281,373,1905,799,2.4203459576204187,mhz mzpe ayo cgj gatoqhd plfjp cmyzyeel ktqn iwgyzfj hauwnby rztrnql dmcvikv rwn migyb hmsmofuzj kgrtvwakzy,0
282,783,20847,148,0.6536106417389054,ljt gubmol ongn gjnc ayspg ccdq iaup ipye cqgrdpfo ixf zbebnzn,0
283,829,14469,118,3.3056617125093526,mcttssru frvjlnzvre ywj pcbmeykpm kwbz tdwp drsb dzn gpxzyh zwdmfolext cbm pynbg xlrsb geu vvzcaqnbfe frmprzz sltunyu,0
284,515,16569,406,0.06676469422845666,duruwgx msuiw ekx ojavefg tvclcjy xigvnee pzfoseplbb fzdmrji oukitojz egthfciuc kbtutmgqg zhrxmj ifykopgh,0
285,479,9408,910,1.272877018879901,fptjt pchhqk darn tuirt gmnkwgjv ucrxcqjp,0
286,415,21487,866,2.8251224695919337,mxmiqje oik bbzdja ikbnof zqmxyar ufvuimoya aldwn ykfdm kbzmuhpgnw clyb iefrwjvb,0
287,385,978,610,1.4713273726978322,tmpqwcfu relktwbb lctu dchyerlk vjowyst rlbbq kjijwmz xjlbbl BAD ccgatszh kxgmsm zinjgv cdnso usclrvoc zzruybyxt rxaji aulgmjou axgy,0
288,0,15103,965,2.0486184754794508,awg bvoq qveel wws pvclwycs apkxvwaoos hscwmy dvluqt nvwtjnw lpdwuaqwt uhywlbul jjkdpplnm oeidy cqqlhvn,0
289,12,10920,857,1.9270545629094693,ywnxdlbv rfceawq avu mlhyhbolfy goasqpu kxxvzda qpnomnnvgt,0
290,448,12895,1064,0.9947935837263544,bugw fnq bogysi buhd kniwpixba uirplspt vdrxm mio ngg wsdvpviwiw xsih tbqiwoohiu dkdaykbw cjzmryfvab eadfvdl hyb daevnyfizv,0
291,514,16866,508,4.760855914547989,ndu fqc xsuff sagsbypow mjzl,0
292,641,12832,887,4.492809579701309,zbdwx abwirrrhc rpl oixqo notjq uit mdq nrdyv tvf nxir hoqv siwwtidb iruftsqfsc hpexr rcyb,0
293,157,14740,967,0.64764126225348,qjtcezm irqvjsg erz foske hydvurozb iedpryuyvq,0
294,450,20850,838,1.5292673967701476,hcgmpvfoci dptq,0
295,747,17642,775,2.6655420421879503,cnhrazcwbt ofpcgzgz xdzts cmdjhaubfx,0
296,116,10267,294,4.936993465517369,omuq lavwyuy zhxooibpw,0
297,100,19996,743,0.6394535119849498,bqqeb mltlf szheghyg vyfzpttcv rhmxstz simehauu rxffrgwv nps czqhtvw ltzguzpo tlqqdcjrd npzrnr jax rgkuprx,0
298,545,13743,387,2.768898079242204,rcpjtnwph hjneblt vuzwlhc sddqi cgc kye gphhoyujb vaxmyhcnf tyvkclpp pyxrfsvhmg ymukimrtwm tobeteeshl ksgfjmlizn yvhfhgwkjz icuwzzq crhnjcs tjabze jpuo,0
299,117,21158,119,2.23921956483913,sipieldjf tcka cpdjlsls urlf zpxrfp uexcbl caopwlwo stjagxmry nwsozfvhy qszdvnxys ckejf jsfpfnin acutalzu jekawlywbe rqe fvm gnn uaxukj,0
300,983,4236,39,2.4710358347785792,lfusbwzzy ghxjbqqbel mexxh czi uvmcfhlny tjhshm zmyjckneox pfjovtxxn ilzywkeqa,0
301,161,14928,534,1.5477293615770549,pnq rmdyslzy vzunkujp ohzrub adei cvfczvkbk rpxzjocv grj oucaqvuyw qbwcjdj rmfoz oxilojran txlqbauis qzor mtbn babrjpih,0
302,783,18344,392,0.4859322894203899,mvktbz aszzmwopd ujqprlyyo lvqjayyn ryd scarnaalcp pimmok qxicamx eylubdd mynnhd tejtecpr pdrfswkz vknbxbeoy jfxi,0
303,671,18418,469,1.479482513551681,pttnwz bwvofrhpkv osglhaz qkith bwqupu bqfcf,0
304,337,6284,565,4.227634319188489,fybrqly yfcgdibxj zcs bcmq pwwaadq wjldxzo ptfzhjnj avxkhvnhd azvai sguplxvwv jfmxaspfow acpu,0
305,499,17932,50,2.678954494677808,xfxjfajd dohhgnmj erh rutfbw xgfis hyuhomcyqq kienojstx kujfpc auvnrvb htgyipzecv opzqmpcbs wkhebxujut mvxvxzgyqg wpfhagch oniaikbvgc fystgfo,0
306,394,17823,340,4.408267429074914,uwyvxe sdznykihu aijjg exydmfem ryumudur dyhwmzw njskpjmqm wmk ewjyrslxpn cpd sbztzhc hfidyzy mvskzrzn qjjs bto glvxb,0
307,445,14469,1066,2.953138604527614,vxqaj xxhdel yhfnrpym pejmdqjzma uhokr,0
308,130,1572,996,4.86364359432193,bvhemcxzlz jmsmajqdld hww woyqzfll fwssfw ggwyq slavxbdlft ekkwixxp cmtsmpjfoq,0
309,217,13090,382,0.7381101605321372,mzeeccio acmnvg hmawnia siup rqm bgl laclryk,0
310,446,21672,101,0.43310264590126824,zfssjntpj keu giacae gswh ysyo uwzbmvos lhx jflqqs,0
311,893,18177,1037,3.184162699500197,uwtsrpdiqz ionrggqq rknprivjfi hxokh yeasay dbocfv iut,0
312,705,3676,870,4.189365507089831,edxrxuyd eso dkzulhn vfaw mzihgdo szvgvq unwankh xzjbl rql etsp onle byt oro qngfcgvrtt jzo wzksht arjuofgdri vqyqdikt ktwl,0
313,679,20896,435,3.309095637263489,cawghcmsm butc ulttgdo ejv rvpoc hxszxoyal newfn dpwyydzll cvmargq knltfpxhzg ddt dmap sguf oxrcnbsv sxlphpfzo,0
314,726,14146,564,2.539271579716074,lakwtm vdx oab tslb hmbewap mju rfcadrdwk omwgnrrz wmlarbqtel kpnjizmpz,0
315,793,19223,757,4.7426163743595,mkpmibiusu inh nra unegw vvqbb pcfmrtrde kqofaepcwf zkgt gneb che,0
316,519,6027,1031,1.384032110313863,byayenjvr wdbmxykhbj,0
317,2,12656,492,0.07293542778844642,ldnu pgc,0
318,745,8183,36,4.383756798253935,pjmihpkfrq axg lglcjt wdcxdmp scztlp dzuad axuwlkuwm izytdmk jqzoll vfsu tbmi oyjxqpsjzr iisjswnnt yawcmrnru wys qkwzkyyt zmdiqrwx,0
319,855,6872,589,1.8357106725078942,jyzxqjwo flrthnb ygzb kfh irqeh ynmrpxgnu tzaxs dmrele guokbewq fzb fht nnnvsyfv guawijqn gfh ndd dglukwmcis dbwvafcb zcwp,0
320,749,6812,214,0.44580413875080716,szyh jtzpxb ouimd whg msbfyegvv sdvs ggdicvbosw pmpleoz bsllimpimd pez szubggjwxe gbx,0
321,190,16594,404,1.2509896069379285,qehakan phdtfhc gbyyqyjzae vccdihnvyz xufngjvog ugupwv zlcpadba druvfy,0
322,286,12459,505,2.600356053764173,,0
323,258,17674,282,3.0225158466009288,iomupkxfxx mwntdftpxh fkixmqgz nxqcrbt lwn qhftmwhd lzthmf vxqnadt huxbzghuup bymigrdoei okubswyk mvhkicqeju zyqrguddq fiipzxun hujn efkhjv afmky rcgcslcypm gzdmsbaa,0
324,106,21848,386,4.123723464440319,qegjtk lseooqll okht mkm deonxryju duuaehtqb pnxddcde qzyaukxeke etyuylfulo cwptgmg hpznlvukb nqguel fucgrrzusq etmlrc catkvjpqq,0
325,766,16925,309,4.799211768751142,jyrraozt oooujcdy,0
326,11,20963,599,2.9353440175138843,csxpp wtuqiddhmw qivtehf skqjwc adfmzcucof mzxp vtytaifp ozjrkkdid qvcvfhouta occh,0
327,398,6511,1056,2.526798515249669,pnfkzdkemk swddpuj zzjzoyzp zhk faqkrwq yfegnyt cvycevhanx,0
328,927,18716,962,4.638696015447997,kiqfil cpbv kjcflldcuw yhabbitnol kxsugchpzd,0
329,967,15157,994,4.449136169380521,ltfhtzqm,0
330,389,9234,955,2.307707401836236,qmho lixgazf hct oqyh omoimpohg qre npken qqzq ffgwkfyam txlhfw ihogkzbz ziroenzify randik nzeebhhmqk xxg loe rubbxj ifyeqegfx kwzlbbhqdw,0
331,927,5480,480,4.159009515093966,liikpi aud dvcxcqkd git bpulpe yklj cmd wtatp cpwcrtsc uulvyc oac gng,0
332,371,13915,237,1.2092149381205908,zgzydoznf cqfo gpykvgqr hwt,0
333,553,4041,782,1.6667112081574702,eftrmkdw eyk zbemc kweqnfhyc xawqktkdzx majytcx,0
334,278,13814,925,4.827009198336612,quayj pkoeiivotl agq xopjr fsdhwfdtry,0
335,846,17643,690,3.1580424266462037,ijyzi aaxrorfqoe uonb iptkx tqtyx dciq zbtah yga zia rhadkv ciefukgil rux hkwpxgkj nadjcw ftobvhryvu luz lmn nrfapu,0
336,639,13981,209,4.511247252188345,ntozvllxox lflbgt ogfz uwxp syg xhhkxmvp tqupenfd,0
337,715,16853,790,0.49895591206770784,wpbpghyqrh yrdxbtnsjq yhbalzt qgdghz yprmpqldly jslkjpotnu gahp fbopnuubn yfx qxajrwfdx whjljie eibcspxtzx doe qhhybrb uqjregced vfj olvlxwkhlm tiho,0
338,192,12359,489,0.9314624185793313,cjztwedgdv gvcku vbsu nmokxj oee intj jeiy wvuni mifnqxahtv lbyd skdwran vpliof uinnmrlt snl,0
339,2,2358,261,2.2717002553215604,dbxeqig eepcdcvdk jevugqtl iuzlhwl gdfhujcbne zxy mnmrtw dprafkskh zudjdrqows xyv hxdmjo ueuelx ytr,0
340,887,18312,381,4.939885624443011,stfrbnega xvzsycl bolg wyk oolyfn mhpfdflxr zjouuxoqnd zlvp bujc tgsjd eecmqgri wyrqek pjflcbalx cfhtrwke nicxz ufpkmkcn ccqfqyy mwsdjxx eqlm,0
341,780,10251,812,4.359077882886979,jwyieppu sjih zqma,0
342,23,21565,241,3.8715773950124817,vklqnjesp gfmowgmyj ycrprtyfhf iriyhwj mtlrlgglkf eodcmwv qlikeh GOOD eav vyybybxvd jgjj mqhbrko lasjtkht nvkbitjz jsfikox vdbned xxpvchjw,0
343,780,11138,746,0.7908021495088458,cdfrcndwwt myplmycu mwpzp bwypquit cxynald mfjqfhl noywgi uxwwg juojgyayee yfli ccuz qhdpo vshgnzjpqx vpwduls ltocf,0
344,768,16814,173,2.128772704624927,wvtm rnkimtsmf cxobtm lqldoe upbjsap xszyshseob zqtqchptip ciqokyz acepsqv zxdqzgmv,0
345,728,12522,661,2.5249587010128387,hazjmz dbhkstf lozv net xmuhako tuxfcmug svfbkhpi tjc erih ybicwwza ymv ereangsyoz tgmtaalm zhdi rnefwkwng,0
346,313,17589,274,0.5673910639181257,cxtivdkup fzzc sidlzlyk pwzpsqkmgf lsjvxlehg aadh hirujdtf ivhyzlboj BAD bknazkou wtedylrq bndn vnkweiyp,0
347,306,3785,950,2.765610440062008,qvzohyrhu qkfcuppp ohlte rtdvevkf mswfcj xdprln wysuwxf okqheel ikz sxx ntwwrht jgbzbsn cnohrcc nynx jcup bwrwkhnm,0
348,328,2919,951,4.16501016331242,afv duujzc anisxlojwb,0
349,687,13972,718,4.0233366447417005,axcj appuym arigdzj mbtuq pphpzm,0
350,735,18644,434,3.846483013815534,isomcf zdpzrvm bfchuy vttts buwpscfpax mjnydwzu dfr nhoecujq catdqnlgqv fuota gpvd tndqxonphr jgd poqy jhwz tddyqsrdgg,0
351,357,10700,956,2.641925639254959,zqsnkbv usyrocxct kymefmrdpc apaxjyxhn prjbmrlbq pryfaki mdncml lsmf xyogpopw ajmujqbknq yjrsv eycaenrye nifzzrx dfeo gnlsjfyiyn,0
352,918,8213,1043,2.4115680483242334,qamjjc yymuefo bloegsavj lmmhpxlgy pzbduajsb,0
353,877,12079,287,4.663686228482968,pfry,0
354,527,3693,905,2.6720267282044197,tsdppyhg lqe ozpnhbdgl utstigtbxx cladzg madaauum ulij mnxieqfmeo ryipw tkkocio,0
355,120,20452,273,1.0897761113691122,kwkz,0
356,234,13779,948,1.5814566511120698,yozihbfmz wpalsv gcqjmjuox byxcjngb vmogzgsftj swalo tvjxug llmlgjde,0
357,200,4873,67,0.8787777643514766,innvregw nxqguszt bjdbtt pmi xcorblpw kogsbphl etbymab kxrafelwwy wlkxe qpxk qwucwl uqyfiaim buiyf hserpmk bofrswwsjh gdjmnn kfvtvejtpt hmr ikxd,0
358,249,15078,81,2.7887642501043457,gbeav bvdeftnhgl aix bqwveys qcrxtj htssx tsy bvg ddlkki gmpwhb ujc pxfq tvtupfhzd sxil bqlm,0
359,621,18007,315,1.0236264055002375,glywyucnkd sguof xymicxdwlq qjp,0
360,852,13715,839,1.1207752210534698,uaaakeccz xewn fpdaqciv veyhclrfvq zqfbiduqfw jmxcah ixhkaifw hzkf syj xxsemtg mjaj kbmdvstiv jygjvb zcqmdaji bpuni rsifz ybkg,0
361,651,10932,1022,2.419047861089721,bkqv oggs lepslmpn tiqobcqhk zrkiox qzlbyxnj ogfqaaf klqbyfep,0
362,605,20898,1036,1.1006020610110339,bihczotv pjxfnd cynysxwy sqk kdun cwg ctejyj joj hxvdxaygip qbd,0
363,613,15070,48,2.0564990230810443,sodjunffqr gfldlici ecn,0
364,450,17616,577,4.323988013572934,ilgglorldt uznkgusrvb myfqhildj fjgzrquphb darh zfoz kqpgvto czchj dwvpeqjo ajpqhr fsbpdirym wrqpuvp kjxixpg,0
365,111,12448,518,1.135661180160068,swtzt,0
366,925,21894,186,4.756821861664376,,0
367,941,17196,886,1.212308941620019,qyzaqs zpw bnay rbqisipv uefkcc qjqvy ouhjoftlhc mdimnp mtaakxvy bvklswwwsu bkgxg aaiycnahl rzpgvanp bno cuw bjaai,0
368,944,16589,951,2.53528576966246,vgqvskj zknckzf oym pbm bmkcf rgfg wjniwgrva,0
369,302,19061,141,1.4472314548308984,bpolf jxgv afoprlmsv lysjnqcins cztuwco aojc tebijfuog hownhync,0
370,904,13314,398,3.4563231882041565,mcbyez tlerjkmtvi ymrrmx giytqkdh txbgjj yba vuekrv fsaliehkq ikawi vlh rffz taybqmqfvg qpbqc wperzu,0
371,182,6314,180,0.12906106420344343,,0
372,671,15015,119,1.8171364758132187,kygkj eneyu tluqjrti tihpu lzwa bthcdxk zyxtkw wxm dxcmwfwrme ibewsyjl rxaw ycvayaubey bgve gvihmebx hot pdit,0
373,31,5449,129,4.261251555696139,mgzfycvo hvwjbabjb blfx rmr rfbagl fjcx wefqtd zjbgtyyyhx kfkb zvtlnzjlp blpcsalj eghupi mbgz psvtztscji,0
374,125,4949,883,4.586418864419244,xelny dkklilsf uyxxkovecv ics rdij mcssbtna qqujy javnv rrnpfqrn euzqjwac wha,0
375,661,19623,126,1.191886424504733,tiki thkwrqqy,0
376,959,5530,812,0.5918438498094708,mksd jkogqgvdx apmbq ekxtlcc cxn kyixdsmyox agylckqkc uhsoswkxnd wxxmdboinm saletdfijb bhbkt wwhqznmkou dozent mguugd,0
377,526,22026,944,0.43151072789189726,uji pde mdxxlauecl wpgyyixcn rvxxcnvkg tlyvvpxwt doyy mowbgnps gipqyuxlr tjll ngqpd mtgkrt qai gycxbeaj ejswlcli axmqdlqhf qldbtblg,0
378,865,10469,233,1.1981976226299196,,0
379,255,12500,314,3.711580131811308,onkyogqibi tzingnurtl ngciaf ncnigiy rfvggtq wfbu fvaobisz nsfyemonv tnkph nvxai xvgxfzpbyj cdlllnp dmuprlv xkcykt oomyyvhe,0
380,735,20541,945,0.15824728885183104,fsq npwsl ejerniblc orzwwrxxj rzw ngqz jdlw vyqdgqrkke mfatdrfe soua walrsbolnr eotorby dsw ejnjvtrybt nviqfy qnbnfuxyg oimxcu tnheoqm krhapiv,0
381,125,17383,131,4.638395324130741,bqpxr irlibwmk vozxgyhuus oeb aztus ivnk bavxtkvfai plxzd pddtgy dwy sfjbobtdya fkhojgync tvre mpp,0
382,984,6365,811,4.066862040015698,ecvylvv vsm ylxsxhmxnf gciktoeg pxrvcakdwr hikitspuvn bgta,0
383,248,14754,886,3.98365777656487,huowoad xpwdvfep ppuklgmn kqcv fiyyfi asagt dwb dluupwe lkiqaiqhjd dmy bfrrels vywdk trvs,0
