food_id,dining_hall_id,days,meal_type
15157,1005,F,Breakfast
3136,646,F,Breakfast
13531,1005,F,Breakfast
3612,1005,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,844,M,Breakfast
3634,90,M,Breakfast
841,1005,M,Breakfast
2690,446,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,460,M,Breakfast
3612,1005,M,Breakfast
16682,1020,M,Breakfast
12885,1005,M,Breakfast
13688,263,T,Breakfast
3634,563,T,Breakfast
841,778,T,Breakfast
2690,213,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1063,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,825,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,975,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,20,Th,Breakfast
15157,1005,Th,Breakfast
3136,1039,Th,Breakfast
13531,191,Th,Breakfast
3612,390,Th,Breakfast
16682,1005,Th,Breakfast
12885,1005,Th,Breakfast
13688,614,F,Breakfast
3634,120,F,Breakfast
841,1005,F,Breakfast
2690,328,F,Breakfast
15157,1005,F,Breakfast
3136,1005,F,Breakfast
13531,1005,F,Breakfast
3612,1005,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,1005,M,Breakfast
2690,1005,M,Breakfast
3676,948,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,1005,M,Breakfast
3612,3,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,1005,T,Breakfast
841,1005,T,Breakfast
2690,1005,T,Breakfast
3676,1005,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,89,W,Breakfast
3676,527,W,Breakfast
15157,451,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,598,Th,Breakfast
841,721,Th,Breakfast
2690,1005,Th,Breakfast
3676,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,1005,Th,Breakfast
13531,394,Th,Breakfast
3612,1005,Th,Breakfast
16682,1005,Th,Breakfast
12885,1039,Th,Breakfast
13688,1005,F,Breakfast
3634,1005,F,Breakfast
841,1005,F,Breakfast
2690,1005,F,Breakfast
3676,1005,F,Breakfast
15157,29,F,Breakfast
3136,1045,F,Breakfast
13531,1005,F,Breakfast
3612,763,F,Breakfast
16682,1005,F,Breakfast
12885,995,F,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,1028,M,Breakfast
2690,1005,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,1005,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,1005,M,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,1005,M,Breakfast
2690,1005,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,1005,M,Breakfast
3612,932,M,Breakfast
16682,1005,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,1005,T,Breakfast
841,1005,T,Breakfast
2690,1005,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,556,Th,Breakfast
841,640,Th,Breakfast
2690,1034,Th,Breakfast
3676,1005,Th,Breakfast
15157,42,Th,Breakfast
3136,1005,Th,Breakfast
13531,654,Th,Breakfast
3612,476,Th,Breakfast
16682,462,Th,Breakfast
12885,1005,Th,Breakfast
13688,1005,F,Breakfast
3634,1005,F,Breakfast
841,537,F,Breakfast
2690,1005,F,Breakfast
15157,1005,F,Breakfast
3136,1005,F,Breakfast
13531,452,F,Breakfast
3612,1005,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,1005,M,Breakfast
2690,1005,M,Breakfast
15157,357,M,Breakfast
3136,359,M,Breakfast
13531,1005,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,977,T,Breakfast
841,1005,T,Breakfast
2690,654,T,Breakfast
15157,264,T,Breakfast
3136,1005,T,Breakfast
13531,904,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,717,W,Breakfast
3634,1005,W,Breakfast
841,85,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,70,W,Breakfast
13688,1005,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1011,Th,Breakfast
3136,1005,Th,Breakfast
13531,1005,Th,Breakfast
3612,838,Th,Breakfast
16682,425,Th,Breakfast
12885,1005,Th,Breakfast
13688,1005,F,Breakfast
3634,505,F,Breakfast
841,865,F,Breakfast
2690,1005,F,Breakfast
15157,1005,F,Breakfast
3136,1005,F,Breakfast
13531,561,F,Breakfast
3612,123,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,375,M,Breakfast
841,1005,M,Breakfast
2690,133,M,Breakfast
15157,714,M,Breakfast
3136,1005,M,Breakfast
13531,281,M,Breakfast
3612,1005,M,Breakfast
16682,504,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,1005,T,Breakfast
841,1005,T,Breakfast
2690,1005,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,580,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,201,W,Breakfast
3612,391,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,139,Th,Breakfast
13531,1005,Th,Breakfast
3612,1005,Th,Breakfast
16682,721,Th,Breakfast
12885,1005,Th,Breakfast
13688,1005,F,Breakfast
3634,1005,F,Breakfast
841,46,F,Breakfast
2690,1005,F,Breakfast
15157,1005,F,Breakfast
3136,652,F,Breakfast
13531,1005,F,Breakfast
3612,568,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,564,M,Breakfast
841,1005,M,Breakfast
2690,1005,M,Breakfast
15157,986,M,Breakfast
3136,1005,M,Breakfast
13531,1005,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,860,T,Breakfast
841,1005,T,Breakfast
2690,1005,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,316,T,Breakfast
13688,928,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,723,M,Breakfast
2690,1005,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,644,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,61,M,Breakfast
13688,365,T,Breakfast
3634,1005,T,Breakfast
841,702,T,Breakfast
2690,1005,T,Breakfast
15157,971,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,332,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,2,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,530,W,Breakfast
13688,555,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,1005,Th,Breakfast
13531,1005,Th,Breakfast
3612,1005,Th,Breakfast
16682,1005,Th,Breakfast
12885,1005,Th,Breakfast
13688,1005,F,Breakfast
3634,1005,F,Breakfast
841,1005,F,Breakfast
2690,532,F,Breakfast
15157,903,F,Breakfast
3136,711,F,Breakfast
13531,1005,F,Breakfast
3612,1005,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,959,M,Breakfast
2690,1005,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,1005,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,221,T,Breakfast
841,1005,T,Breakfast
2690,344,T,Breakfast
15157,1005,T,Breakfast
3136,180,T,Breakfast
13531,1005,T,Breakfast
3612,823,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,46,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,915,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,925,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,1005,Th,Breakfast
13531,1005,Th,Breakfast
3612,844,Th,Breakfast
16682,1005,Th,Breakfast
12885,1005,Th,Breakfast
13688,1005,F,Breakfast
3634,1005,F,Breakfast
841,1005,F,Breakfast
2690,1005,F,Breakfast
15157,1005,F,Breakfast
3136,323,F,Breakfast
13531,1005,F,Breakfast
3612,1005,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,957,M,Breakfast
841,1005,M,Breakfast
2690,1005,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,604,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,960,M,Breakfast
13688,1005,T,Breakfast
3634,312,T,Breakfast
841,1005,T,Breakfast
2690,940,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,945,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,1005,Th,Breakfast
13531,641,Th,Breakfast
3612,1005,Th,Breakfast
16682,1005,Th,Breakfast
12885,1005,Th,Breakfast
13688,394,F,Breakfast
3634,1056,F,Breakfast
841,1005,F,Breakfast
2690,1005,F,Breakfast
15157,1005,F,Breakfast
3136,1005,F,Breakfast
13531,77,F,Breakfast
3612,1005,F,Breakfast
16682,1005,F,Breakfast
12885,1005,F,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,409,M,Breakfast
2690,1005,M,Breakfast
15157,1005,M,Breakfast
3136,1005,M,Breakfast
13531,1005,M,Breakfast
3612,1005,M,Breakfast
16682,648,M,Breakfast
12885,693,M,Breakfast
13688,1005,T,Breakfast
3634,1005,T,Breakfast
841,1005,T,Breakfast
2690,1005,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,1005,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,1005,Th,Breakfast
13531,999,Th,Breakfast
3612,1005,Th,Breakfast
16682,793,Th,Breakfast
12885,1005,Th,Breakfast
13688,1005,F,Breakfast
3634,1005,F,Breakfast
841,813,F,Breakfast
2690,1005,F,Breakfast
15157,859,F,Breakfast
3136,1005,F,Breakfast
13531,1005,F,Breakfast
3612,1005,F,Breakfast
16682,498,F,Breakfast
12885,518,F,Breakfast
13688,1005,M,Breakfast
3634,1005,M,Breakfast
841,1005,M,Breakfast
2690,1005,M,Breakfast
15157,798,M,Breakfast
3136,1005,M,Breakfast
13531,123,M,Breakfast
3612,1005,M,Breakfast
16682,1005,M,Breakfast
12885,1005,M,Breakfast
13688,1005,T,Breakfast
3634,1005,T,Breakfast
841,1005,T,Breakfast
2690,1005,T,Breakfast
15157,1005,T,Breakfast
3136,1005,T,Breakfast
13531,1005,T,Breakfast
3612,1005,T,Breakfast
16682,1005,T,Breakfast
12885,1005,T,Breakfast
13688,1005,W,Breakfast
3634,1005,W,Breakfast
841,1005,W,Breakfast
2690,1005,W,Breakfast
15157,1005,W,Breakfast
3136,1005,W,Breakfast
13531,1005,W,Breakfast
3612,1005,W,Breakfast
16682,315,W,Breakfast
12885,1005,W,Breakfast
13688,1005,Th,Breakfast
3634,1005,Th,Breakfast
841,1005,Th,Breakfast
2690,1005,Th,Breakfast
15157,1005,Th,Breakfast
3136,1005,Th,Breakfast
13531,1005,Th,Breakfast
3612,120,Th,Breakfast
16682,1035,Th,Breakfast
12885,1005,Th,Breakfast
13688,944,F,Breakfast
3634,1005,F,Breakfast
841,565,F,Breakfast
2690,1005,F,Breakfast
15157,414,F,Breakfast
3136,1005,F,Breakfast
13531,980,F,Breakfast
3612,1005,F,Breakfast
16682,217,F,Breakfast
12885,253,F,Breakfast
10077,1002,Th,Breakfast
10650,1002,Th,Breakfast
10345,1002,Th,Breakfast
12899,1002,Th,Breakfast
10899,1002,F,Breakfast
10351,1002,F,Breakfast
10352,1002,F,Breakfast
13525,1002,F,Breakfast
10650,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
12894,1002,S,Breakfast
10899,611,Su,Breakfast
10346,911,Su,Breakfast
13898,1002,Su,Breakfast
12898,1002,Su,Breakfast
10650,1002,M,Breakfast
10345,941,M,Breakfast
10352,1002,M,Breakfast
14616,1002,M,Breakfast
10077,1002,T,Breakfast
10899,292,T,Breakfast
10351,1002,T,Breakfast
13524,1002,T,Breakfast
10650,1002,W,Breakfast
10346,920,W,Breakfast
10352,1002,W,Breakfast
5080,1002,W,Breakfast
10077,1002,Th,Breakfast
10899,1002,Th,Breakfast
10345,1002,Th,Breakfast
12896,91,Th,Breakfast
10650,1002,F,Breakfast
10351,237,F,Breakfast
10352,289,F,Breakfast
12895,1002,F,Breakfast
10077,1002,S,Breakfast
16265,204,S,Breakfast
10899,1002,S,Breakfast
10346,1002,S,Breakfast
10650,1002,Su,Breakfast
10346,1002,Su,Breakfast
10350,1002,Su,Breakfast
12899,1002,Su,Breakfast
10650,1047,T,Breakfast
10351,1002,T,Breakfast
10350,1002,T,Breakfast
12894,1002,T,Breakfast
10899,676,W,Breakfast
10346,367,W,Breakfast
10300,124,W,Breakfast
12898,1002,W,Breakfast
10650,1002,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
14616,1002,Th,Breakfast
10351,979,F,Breakfast
10352,22,F,Breakfast
13524,1002,F,Breakfast
10899,1002,F,Breakfast
10650,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
5080,178,S,Breakfast
10899,1002,Su,Breakfast
10346,1002,Su,Breakfast
10350,1002,Su,Breakfast
12896,1002,Su,Breakfast
10650,1002,M,Breakfast
10345,1002,M,Breakfast
10300,1002,M,Breakfast
12895,1002,M,Breakfast
16265,1002,T,Breakfast
10899,1002,T,Breakfast
10351,1002,T,Breakfast
10350,1002,T,Breakfast
10650,1002,W,Breakfast
10352,1002,W,Breakfast
10346,1002,W,Breakfast
12899,1002,W,Breakfast
10899,662,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
13525,280,Th,Breakfast
10650,1002,F,Breakfast
10351,1002,F,Breakfast
10300,1002,F,Breakfast
12894,1002,F,Breakfast
10899,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
12898,602,S,Breakfast
10650,1002,Su,Breakfast
5080,1002,Su,Breakfast
10293,961,Su,Breakfast
10297,1002,Su,Breakfast
10352,1002,M,Breakfast
10899,1002,M,Breakfast
10345,517,M,Breakfast
12896,1002,M,Breakfast
10077,1002,T,Breakfast
10650,1002,T,Breakfast
10351,626,T,Breakfast
12895,1002,T,Breakfast
16265,1002,W,Breakfast
10899,1002,W,Breakfast
10346,1002,W,Breakfast
10352,1002,W,Breakfast
10077,1002,Th,Breakfast
10650,1002,Th,Breakfast
10345,388,Th,Breakfast
12899,1002,Th,Breakfast
10899,1002,F,Breakfast
10351,426,F,Breakfast
10352,831,F,Breakfast
13525,1002,F,Breakfast
10650,1002,S,Breakfast
10346,1002,S,Breakfast
10350,116,S,Breakfast
12894,802,S,Breakfast
10899,1002,Su,Breakfast
10346,1002,Su,Breakfast
13898,1002,Su,Breakfast
12898,1002,Su,Breakfast
10650,408,M,Breakfast
10345,546,M,Breakfast
10352,1002,M,Breakfast
14616,654,M,Breakfast
10077,1002,T,Breakfast
10899,1002,T,Breakfast
10351,1002,T,Breakfast
13524,1000,T,Breakfast
10650,226,W,Breakfast
10346,1000,W,Breakfast
10352,1002,W,Breakfast
5080,1002,W,Breakfast
10077,592,Th,Breakfast
10899,850,Th,Breakfast
10345,495,Th,Breakfast
12896,1002,Th,Breakfast
10650,1002,F,Breakfast
10351,368,F,Breakfast
10352,287,F,Breakfast
12895,1002,F,Breakfast
10077,417,S,Breakfast
16265,166,S,Breakfast
10899,310,S,Breakfast
10346,1002,S,Breakfast
10650,1002,Su,Breakfast
10346,1002,Su,Breakfast
10350,1002,Su,Breakfast
12899,1002,Su,Breakfast
10899,506,M,Breakfast
10345,1002,M,Breakfast
10352,1002,M,Breakfast
13525,279,M,Breakfast
10650,119,T,Breakfast
10351,1002,T,Breakfast
10350,334,T,Breakfast
12894,1002,T,Breakfast
10899,1002,W,Breakfast
10346,1002,W,Breakfast
10300,47,W,Breakfast
12898,1002,W,Breakfast
10650,179,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
14616,540,Th,Breakfast
10351,1002,F,Breakfast
10352,1002,F,Breakfast
13524,1002,F,Breakfast
10899,5,F,Breakfast
10650,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
5080,1002,S,Breakfast
10899,1002,Su,Breakfast
10346,1002,Su,Breakfast
10350,1002,Su,Breakfast
12896,836,Su,Breakfast
10650,1002,M,Breakfast
10345,1002,M,Breakfast
10300,1002,M,Breakfast
12895,1002,M,Breakfast
16265,1002,T,Breakfast
10899,1002,T,Breakfast
10351,1002,T,Breakfast
10350,1002,T,Breakfast
10650,1002,W,Breakfast
10352,1002,W,Breakfast
10346,1002,W,Breakfast
12899,1002,W,Breakfast
10899,1002,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
13525,587,Th,Breakfast
10650,1002,F,Breakfast
10351,1002,F,Breakfast
10300,1002,F,Breakfast
12894,1002,F,Breakfast
10899,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
12898,1002,S,Breakfast
10650,950,Su,Breakfast
5080,1002,Su,Breakfast
10293,1002,Su,Breakfast
10297,1002,Su,Breakfast
10352,1002,M,Breakfast
10899,623,M,Breakfast
10345,1002,M,Breakfast
12896,1002,M,Breakfast
10077,1002,T,Breakfast
10650,1002,T,Breakfast
10351,1002,T,Breakfast
12895,1002,T,Breakfast
16265,1002,W,Breakfast
10899,1002,W,Breakfast
10346,1002,W,Breakfast
10352,1002,W,Breakfast
10077,1002,Th,Breakfast
10650,1002,Th,Breakfast
10345,1002,Th,Breakfast
12899,1002,Th,Breakfast
10899,1002,F,Breakfast
10351,1002,F,Breakfast
10352,1002,F,Breakfast
13525,1002,F,Breakfast
10650,1002,S,Breakfast
10346,1002,S,Breakfast
10350,712,S,Breakfast
12894,1002,S,Breakfast
10899,1002,Su,Breakfast
10346,1002,Su,Breakfast
13898,1002,Su,Breakfast
12898,1002,Su,Breakfast
10650,1002,M,Breakfast
10345,1002,M,Breakfast
10352,1002,M,Breakfast
14616,211,M,Breakfast
10077,1002,T,Breakfast
10899,1002,T,Breakfast
10351,1002,T,Breakfast
13524,1002,T,Breakfast
10650,1002,W,Breakfast
10346,220,W,Breakfast
10352,1002,W,Breakfast
5080,298,W,Breakfast
10077,1002,Th,Breakfast
10899,1002,Th,Breakfast
10345,1002,Th,Breakfast
12896,379,Th,Breakfast
10650,200,F,Breakfast
10351,1002,F,Breakfast
10352,1002,F,Breakfast
12895,1002,F,Breakfast
10077,989,S,Breakfast
16265,1002,S,Breakfast
10899,1002,S,Breakfast
10346,399,S,Breakfast
10650,1002,Su,Breakfast
10346,1002,Su,Breakfast
10350,395,Su,Breakfast
12899,1002,Su,Breakfast
10899,1002,M,Breakfast
10345,1002,M,Breakfast
10352,1002,M,Breakfast
13525,1002,M,Breakfast
10650,1002,T,Breakfast
10351,1002,T,Breakfast
10350,1002,T,Breakfast
12894,1002,T,Breakfast
10899,1002,W,Breakfast
10346,1002,W,Breakfast
10300,1002,W,Breakfast
12898,1002,W,Breakfast
10650,1002,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
14616,1002,Th,Breakfast
10351,1002,F,Breakfast
10352,1002,F,Breakfast
13524,1002,F,Breakfast
10899,1002,F,Breakfast
10650,518,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
5080,1002,S,Breakfast
10899,523,Su,Breakfast
10346,287,Su,Breakfast
10350,1002,Su,Breakfast
12896,1002,Su,Breakfast
10650,1002,M,Breakfast
10345,1002,M,Breakfast
10300,1002,M,Breakfast
12895,1002,M,Breakfast
16265,354,T,Breakfast
10899,1002,T,Breakfast
10351,1002,T,Breakfast
10350,736,T,Breakfast
10650,406,W,Breakfast
10352,1002,W,Breakfast
10346,1002,W,Breakfast
12899,1002,W,Breakfast
10899,1002,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
13525,1002,Th,Breakfast
10650,1002,F,Breakfast
10351,1002,F,Breakfast
10300,1002,F,Breakfast
12894,480,F,Breakfast
10899,387,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
12898,392,S,Breakfast
10650,1002,Su,Breakfast
5080,1002,Su,Breakfast
10293,1002,Su,Breakfast
10297,1002,Su,Breakfast
10352,1002,M,Breakfast
10899,1002,M,Breakfast
10345,1002,M,Breakfast
12896,1044,M,Breakfast
10077,1002,T,Breakfast
10650,1002,T,Breakfast
10351,1002,T,Breakfast
12895,1002,T,Breakfast
16265,1002,W,Breakfast
10899,46,W,Breakfast
10346,1002,W,Breakfast
10352,1002,W,Breakfast
10077,1002,Th,Breakfast
10650,1002,Th,Breakfast
10345,854,Th,Breakfast
12899,857,Th,Breakfast
10899,1002,F,Breakfast
10351,552,F,Breakfast
10352,1002,F,Breakfast
13525,1002,F,Breakfast
10650,720,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
12894,1002,S,Breakfast
10899,1002,Su,Breakfast
10346,1002,Su,Breakfast
13898,1002,Su,Breakfast
12898,1002,Su,Breakfast
10650,1002,M,Breakfast
10345,1002,M,Breakfast
10352,827,M,Breakfast
14616,1002,M,Breakfast
10077,1044,T,Breakfast
10899,1002,T,Breakfast
10351,1002,T,Breakfast
13524,347,T,Breakfast
10650,89,W,Breakfast
10346,34,W,Breakfast
10352,1002,W,Breakfast
5080,1002,W,Breakfast
10077,1002,Th,Breakfast
10899,1002,Th,Breakfast
10345,1002,Th,Breakfast
12896,1002,Th,Breakfast
10650,1002,F,Breakfast
10351,932,F,Breakfast
10352,248,F,Breakfast
12895,932,F,Breakfast
10077,1002,S,Breakfast
16265,1002,S,Breakfast
10899,1002,S,Breakfast
10346,1002,S,Breakfast
10899,1002,M,Breakfast
10345,1002,M,Breakfast
10352,1002,M,Breakfast
13525,1002,M,Breakfast
10650,1002,T,Breakfast
10351,989,T,Breakfast
10350,1002,T,Breakfast
12894,28,T,Breakfast
10899,1002,W,Breakfast
10346,1002,W,Breakfast
10300,1002,W,Breakfast
12898,1002,W,Breakfast
10650,1002,Th,Breakfast
10345,1002,Th,Breakfast
10350,802,Th,Breakfast
14616,1002,Th,Breakfast
10351,1002,F,Breakfast
10352,1002,F,Breakfast
13524,1002,F,Breakfast
10899,1002,F,Breakfast
10650,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
5080,1002,S,Breakfast
10899,1002,Su,Breakfast
10346,834,Su,Breakfast
10350,1002,Su,Breakfast
12896,1002,Su,Breakfast
10650,1002,M,Breakfast
10345,1002,M,Breakfast
10300,1002,M,Breakfast
12895,68,M,Breakfast
16265,1002,T,Breakfast
10899,1002,T,Breakfast
10351,362,T,Breakfast
10350,427,T,Breakfast
10650,1002,W,Breakfast
10352,1002,W,Breakfast
10346,1002,W,Breakfast
12899,1002,W,Breakfast
10899,286,Th,Breakfast
10345,1002,Th,Breakfast
10350,1002,Th,Breakfast
13525,1002,Th,Breakfast
10650,1002,F,Breakfast
10351,417,F,Breakfast
10300,38,F,Breakfast
12894,1002,F,Breakfast
10899,1002,S,Breakfast
10346,1002,S,Breakfast
10350,1002,S,Breakfast
12898,1002,S,Breakfast
10650,1002,Su,Breakfast
5080,1002,Su,Breakfast
10293,1002,Su,Breakfast
10297,1002,Su,Breakfast
10352,1002,M,Breakfast
10899,1002,M,Breakfast
10345,1002,M,Breakfast
12896,694,M,Breakfast
10077,891,T,Breakfast
10650,680,T,Breakfast
10351,194,T,Breakfast
12895,1002,T,Breakfast
16265,297,W,Breakfast
10899,429,W,Breakfast
10346,1002,W,Breakfast
10352,1002,W,Breakfast
10077,1002,Th,Breakfast
10650,1002,Th,Breakfast
